20
11
*map start - No comments above this line
*type (0 = terrain, 1 = player, 2 or above = enemy unit index + 2), texture index, impassable (0 == false, 1 == true), defenseMod
0,62,0,0
0,68,0,1
0,67,0,0
0,67,0,0
0,67,0,0
0,67,0,0
0,60,0,0
0,67,0,0
10,67,0,0
0,65,0,0
10,67,0,0
0,65,0,0
0,72,0,0
0,71,0,0
0,71,0,0
0,71,0,0
0,71,0,0
0,70,0,0
12,67,0,0
0,67,0,0
*end row 1
0,68,0,1
0,79,0,0
9,67,0,0
0,69,0,0
0,71,0,0
0,71,0,0
0,71,0,0
0,71,0,0
0,71,0,0
0,71,0,0
0,71,0,0
0,71,0,0
0,72,0,0
0,67,0,0
0,67,0,0
0,67,0,0
0,75,0,0
0,70,0,0
0,67,0,0
0,67,0,0
*end row 2
0,67,0,0
0,68,0,1
0,67,0,0
0,67,0,0
0,72,0,0
0,67,0,0
0,67,0,0
0,67,0,0
0,74,0,0
10,67,0,0
0,65,0,0
10,67,0,0
0,61,0,0
0,67,0,0
0,67,0,0
0,67,0,0
0,67,0,0
0,72,0,0
0,67,0,0
0,60,0,0
*end row 3
0,67,0,0
0,67,0,0
0,67,0,0
0,73,0,0
0,72,0,0
12,67,0,0
0,67,0,0
0,67,0,0
0,67,0,0
0,69,0,0
0,69,0,0
0,69,0,0
0,69,0,0
0,69,0,0
0,69,0,0
0,69,0,0
0,69,0,0
0,70,0,0
0,67,0,0
0,67,0,0
*end row 4
0,71,0,0
0,71,0,0
0,71,0,0
0,71,0,0
0,72,0,0
0,61,0,0
0,67,0,0
0,67,0,0
0,78,0,0
0,72,0,0
0,77,0,0
0,67,0,0
0,67,0,0
0,67,0,0
0,67,0,0
0,67,0,0
14,67,0,0
0,72,0,0
14,67,0,0
0,67,0,0
*end row 5
1,67,0,0
1,67,0,0
1,67,0,0
0,67,0,0
0,67,0,0
0,67,0,0
0,67,0,0
0,67,0,0
0,78,0,0
0,72,0,0
0,77,0,0
0,67,0,0
0,67,0,0
0,67,0,0
0,64,0,0
0,67,0,0
0,67,0,0
0,48,0,0
0,61,0,0
0,67,0,0
*end row 6
0,67,0,0
0,64,0,0
15,67,0,0
0,62,0,0
15,67,0,0
0,67,0,0
0,61,0,0
0,67,0,0
0,78,0,0
0,72,0,0
0,77,0,0
0,67,0,0
0,67,0,0
0,67,0,0
0,67,0,0
0,67,0,0
0,51,0,0
13,67,0,0
0,53,0,0
0,67,0,0
*end row 7
0,67,0,0
0,67,0,0
0,67,0,0
0,67,0,0
0,67,0,0
0,67,0,0
0,61,0,0
0,67,0,0
0,78,0,0
0,72,0,0
0,77,0,0
0,67,0,0
0,67,0,0
0,67,0,0
0,67,0,0
0,67,0,0
0,50,0,0
0,54,0,0
0,52,0,0
0,67,0,0
*end row 8
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,57,0,0
0,56,0,0
0,58,0,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
*end row 9
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,57,0,0
11,56,0,0
0,58,0,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
*end row 10
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,57,0,0
0,56,0,0
0,58,0,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
0,66,1,0
*end row 11
